case_id,stop_date,stop_time,driver_gender,year_of_birth,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,stopped_by
1765,2010-08-02,00:03,Male,1987,23,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,104
1766,2010-08-02,09:20,Male,1983,27,Hispanic,Violation of City/Town Ordinance,Other,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,105
1767,2010-08-02,10:35,Female,1964,46,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,16-30 Min,No,106
1768,2010-08-03,10:25,Male,1966,44,White,Equipment/Inspection Violation,Equipment,Yes,Inventory,Citation,No,0-15 Min,No,107
1769,2010-08-04,00:46,Female,1990,20,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,30+ Min,No,108
1770,2010-08-04,06:23,Male,1967,43,Hispanic,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,109
1771,2010-08-04,13:15,Male,1965,45,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,100
1772,2010-08-07,10:40,Male,1957,53,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,0-15 Min,No,101
1773,2010-08-07,21:48,Male,1985,25,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,102
1774,2010-08-08,09:01,Male,1989,21,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,No,103
1775,2010-08-08,10:49,Male,1971,39,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,No,104
1776,2010-08-08,14:56,Male,1990,20,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,105
1777,2010-08-08,20:05,Male,1990,20,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,Yes,106
1778,2010-08-10,14:44,Female,1970,40,Black,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,30+ Min,No,107
1779,2010-08-13,02:19,Female,1984,26,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,30+ Min,Yes,108
1780,2010-08-14,00:44,Male,1983,27,White,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,16-30 Min,No,109
1781,2010-08-15,09:59,Female,1973,37,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,0-15 Min,No,100
1782,2010-08-15,10:43,Male,1966,44,White,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,101
1783,2010-08-15,23:47,Male,1987,23,Hispanic,Equipment/Inspection Violation,Equipment,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,0-15 Min,Yes,102
1784,2010-08-17,00:23,Male,1988,22,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,103
1785,2010-08-21,13:34,Male,1988,22,Black,APB,Other,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,16-30 Min,No,104
1786,2010-08-22,01:12,Male,1986,24,White,Speeding,Speeding,Yes,"Inventory,Probable Cause",Arrest Driver,Yes,30+ Min,No,105
1787,2010-08-22,03:03,Male,1989,21,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,106
1788,2010-08-24,10:45,Female,1969,41,White,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,16-30 Min,No,107
1789,2010-08-25,15:58,Female,1988,22,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,Yes,108
1790,2010-08-25,16:20,Male,1991,19,White,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Warning,No,16-30 Min,No,109
1791,2010-08-26,13:31,Male,1990,20,Hispanic,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,No,100
1792,2010-08-29,00:02,Male,1992,18,White,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause",Citation,No,16-30 Min,Yes,101
1793,2010-09-01,01:13,Male,1992,18,Hispanic,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,30+ Min,No,102
1794,2010-09-02,07:39,Male,1974,36,White,Speeding,Speeding,Yes,Protective Frisk,Citation,No,0-15 Min,No,103
1795,2010-09-03,07:17,Male,1971,39,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,104
1796,2010-09-04,21:13,Male,1971,39,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,16-30 Min,No,105
1797,2010-09-06,09:35,Female,1973,37,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,30+ Min,No,106
1798,2010-09-07,10:07,Male,1978,32,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,107
1799,2010-09-07,13:33,Female,1971,39,White,Speeding,Speeding,Yes,Reasonable Suspicion,Warning,No,30+ Min,No,108
1800,2010-09-12,14:39,Male,1984,26,Hispanic,Call for Service,Other,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,109
1801,2010-09-13,21:52,Male,1979,31,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,100
1802,2010-09-14,23:58,Female,1992,18,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,101
1803,2010-09-15,03:37,Female,1970,40,Hispanic,Special Detail/Directed Patrol,Other,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,102
1804,2010-09-16,00:11,Female,1983,27,Black,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Probable Cause",Arrest Passenger,Yes,30+ Min,Yes,103
1805,2010-09-18,02:12,Male,1960,50,Black,Other Traffic Violation,Moving violation,Yes,Inventory,Arrest Driver,Yes,16-30 Min,No,104
1806,2010-09-18,11:34,Male,1986,24,Hispanic,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,105
1807,2010-09-19,10:20,Male,1991,19,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,No,106
1808,2010-09-19,14:30,Male,1988,22,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,107
1809,2010-09-21,00:38,Male,1986,24,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Arrest Driver,Yes,0-15 Min,Yes,108
1810,2010-09-23,03:11,Female,1989,21,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,16-30 Min,No,109
1811,2010-09-28,15:10,Male,1951,59,White,Call for Service,Other,Yes,Incident to Arrest,Citation,No,16-30 Min,No,100
1812,2010-09-29,20:36,Male,1989,21,Asian,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,No,101
1813,2010-10-03,22:27,Male,1991,19,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,Yes,102
1814,2010-10-05,13:01,Male,1980,30,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,103
1815,2010-10-05,22:45,Male,1979,31,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,Yes,104
1816,2010-10-07,09:19,Male,1989,21,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,No,105
1817,2010-10-08,00:19,Male,1991,19,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Passenger,Yes,30+ Min,No,106
1818,2010-10-10,20:10,Male,1994,16,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,30+ Min,No,107
1819,2010-10-13,13:59,Male,1985,25,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,108
1820,2010-10-16,00:33,Male,1988,22,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,Yes,109
1821,2010-10-16,17:14,Male,1970,40,Hispanic,Special Detail/Directed Patrol,Other,Yes,Reasonable Suspicion,Citation,No,16-30 Min,No,100
1822,2010-10-18,14:00,Male,1989,21,White,Speeding,Speeding,Yes,Inventory,Arrest Driver,Yes,16-30 Min,Yes,101
1823,2010-10-18,19:49,Male,1984,26,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,N/D,No,16-30 Min,Yes,102
1824,2010-10-23,11:36,Male,1974,36,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Warning,No,0-15 Min,No,103
1825,2010-10-24,08:17,Male,1973,37,Black,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,104
1826,2010-10-24,13:18,Female,1962,48,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,105
1827,2010-10-24,23:23,Male,1983,27,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,106
1828,2010-10-27,14:16,Male,1978,32,White,Equipment/Inspection Violation,Equipment,Yes,Inventory,Citation,No,16-30 Min,No,107
1829,2010-10-28,10:16,Male,1981,29,White,Equipment/Inspection Violation,Equipment,Yes,Inventory,Citation,No,0-15 Min,No,108
1830,2010-11-02,02:32,Female,1981,29,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,109
1831,2010-11-02,23:36,Male,1992,18,White,Registration Violation,Registration/plates,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,100
1832,2010-11-02,23:51,Male,1981,29,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,101
1833,2010-11-03,06:42,Male,1990,20,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,102
1834,2010-11-04,02:55,Male,1983,27,Black,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,103
1835,2010-11-05,16:29,Male,1986,24,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,30+ Min,No,104
1836,2010-11-05,16:55,Male,1987,23,Black,Registration Violation,Registration/plates,Yes,Probable Cause,Citation,No,30+ Min,Yes,105
1837,2010-11-10,01:24,Female,1992,18,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,106
1838,2010-11-10,11:51,Male,1972,38,Black,Registration Violation,Registration/plates,Yes,Inventory,Arrest Driver,Yes,16-30 Min,No,107
1839,2010-11-10,12:36,Male,1991,19,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,Yes,108
1840,2010-11-11,08:09,Male,1984,26,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,109
1841,2010-11-16,09:55,Male,1981,29,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,No,100
1842,2010-11-16,12:00,Male,1959,51,Black,Equipment/Inspection Violation,Equipment,Yes,Inventory,Citation,No,0-15 Min,No,101
1843,2010-11-16,15:14,Male,1976,34,White,Special Detail/Directed Patrol,Other,Yes,Incident to Arrest,Citation,No,30+ Min,Yes,102
1844,2010-11-16,18:20,Male,1981,29,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Arrest Driver,Yes,30+ Min,Yes,103
1845,2010-11-17,17:27,Male,1987,23,Black,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,16-30 Min,No,104
1846,2010-11-17,23:18,Male,1984,26,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,16-30 Min,No,105
1847,2010-11-24,10:22,Male,1985,25,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,106
1848,2010-11-25,00:22,Male,1957,53,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,107
1849,2010-11-27,00:56,Male,1993,17,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,108
1850,2010-11-29,10:19,Male,1957,53,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,0-15 Min,No,109
1851,2010-11-30,12:10,Male,1975,35,Hispanic,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,100
1852,2010-12-01,01:10,Male,1986,24,Hispanic,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause",Citation,No,30+ Min,Yes,101
1853,2010-12-02,20:37,Male,1970,40,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,102
1854,2010-12-03,23:56,Male,1992,18,White,Other Traffic Violation,Moving violation,Yes,Protective Frisk,Citation,No,0-15 Min,No,103
1855,2010-12-06,13:42,Male,1988,22,White,Speeding,Speeding,Yes,Inventory,Arrest Driver,Yes,16-30 Min,No,104
1856,2010-12-07,19:10,Male,1975,35,White,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,16-30 Min,No,105
1857,2010-12-10,00:07,Male,1987,23,Hispanic,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,106
1858,2010-12-28,21:15,Male,1956,54,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,No,107
1859,2010-12-29,08:25,Male,1990,20,Black,Special Detail/Directed Patrol,Other,Yes,Incident to Arrest,Citation,No,30+ Min,No,108
1860,2010-12-29,18:05,Male,1961,49,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,109
1861,2010-12-29,21:36,Male,1970,40,Black,Speeding,Speeding,Yes,"Incident to Arrest,Protective Frisk",Citation,No,16-30 Min,No,100
1862,2010-12-31,21:01,Male,1973,37,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,101
1863,2011-01-01,23:26,Female,1981,30,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,0-15 Min,No,102
1864,2011-01-04,08:33,Male,1966,45,White,Equipment/Inspection Violation,Equipment,Yes,"Probable Cause,Protective Frisk",Citation,No,16-30 Min,No,103
1865,2011-01-04,10:30,Female,1986,25,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,104
1866,2011-01-08,00:01,Female,1992,19,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,30+ Min,Yes,105
1867,2011-01-15,01:34,Male,1975,36,Black,Registration Violation,Registration/plates,Yes,Reasonable Suspicion,Arrest Passenger,Yes,0-15 Min,No,106
1868,2011-01-16,09:52,Male,1981,30,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,No,107
1869,2011-01-16,11:27,Male,1981,30,Hispanic,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,108
1870,2011-01-17,11:35,Male,1975,36,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,109
1871,2011-01-19,01:40,Male,1982,29,Black,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause,Reasonable Suspicion",Arrest Driver,Yes,30+ Min,No,100
1872,2011-01-22,14:28,Male,1977,34,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,No,101
1873,2011-01-23,08:39,Male,1975,36,Black,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,16-30 Min,No,102
1874,2011-01-25,11:55,Male,1979,32,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,0-15 Min,No,103
1875,2011-01-27,15:22,Male,1972,39,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,104
1876,2011-01-28,19:29,Male,1980,31,Hispanic,Registration Violation,Registration/plates,Yes,Inventory,Arrest Driver,Yes,16-30 Min,No,105
1877,2011-01-31,15:29,Male,1993,18,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,106
1878,2011-02-04,18:06,Male,1978,33,White,Call for Service,Other,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,107
1879,2011-02-06,22:43,Male,1992,19,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,108
1880,2011-02-10,02:32,Male,1976,35,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,109
1881,2011-02-12,21:30,Male,1971,40,White,Call for Service,Other,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,30+ Min,No,100
1882,2011-02-13,19:37,Female,1967,44,White,Call for Service,Other,Yes,Probable Cause,Citation,No,30+ Min,No,101
1883,2011-02-14,13:00,Male,1992,19,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,N/D,No,16-30 Min,No,102
1884,2011-02-14,15:19,Male,1990,21,Hispanic,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,30+ Min,No,103
1885,2011-02-15,11:10,Female,1976,35,White,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,104
1886,2011-02-15,23:04,Male,1981,30,White,Call for Service,Other,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,30+ Min,No,105
1887,2011-02-18,17:13,Male,1992,19,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,No,106
1888,2011-02-18,23:11,Male,1993,18,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,107
1889,2011-02-19,23:36,Female,1991,20,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,108
1890,2011-02-20,08:11,Male,1964,47,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,109
1891,2011-02-21,11:39,Male,1983,28,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,100
1892,2011-02-21,14:42,Male,1989,22,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,0-15 Min,Yes,101
1893,2011-02-23,01:07,Male,1982,29,Hispanic,Registration Violation,Registration/plates,Yes,Incident to Arrest,No Action,No,30+ Min,No,102
1894,2011-02-23,11:09,Male,1980,31,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,103
1895,2011-02-24,10:18,Male,1988,23,Black,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,16-30 Min,No,104
1896,2011-02-26,14:35,Male,1991,20,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Arrest Driver,Yes,30+ Min,Yes,105
1897,2011-02-27,01:38,Male,1966,45,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,106
1898,2011-02-27,15:23,Female,1990,21,White,Equipment/Inspection Violation,Equipment,Yes,Inventory,Arrest Driver,Yes,0-15 Min,No,107
1899,2011-02-27,16:05,Male,1980,31,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,108
1900,2011-02-28,01:43,Male,1980,31,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,No,109
1901,2011-02-28,02:23,Male,1985,26,Black,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,100
1902,2011-02-28,14:04,Male,1983,28,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,Yes,101
1903,2011-03-01,14:50,Male,1977,34,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,No,102
1904,2011-03-04,01:14,Male,1989,22,Black,Call for Service,Other,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,103
1905,2011-03-04,01:26,Male,1989,22,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,104
1906,2011-03-05,02:20,Male,1985,26,White,Suspicious Person,Other,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,105
1907,2011-03-05,02:32,Male,1987,24,Hispanic,Call for Service,Other,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,106
1908,2011-03-05,20:33,Male,1962,49,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,Yes,107
1909,2011-03-08,00:15,Male,1987,24,White,Speeding,Speeding,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,Yes,108
1910,2011-03-08,23:09,Male,1960,51,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Citation,No,30+ Min,No,109
1911,2011-03-08,23:09,Male,1960,51,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,100
1912,2011-03-11,00:57,Female,1990,21,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,16-30 Min,No,101
1913,2011-03-12,00:05,Male,1955,56,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,102
1914,2011-03-12,02:37,Male,1965,46,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,103
1915,2011-03-12,15:51,Male,1989,22,Black,Other Traffic Violation,Moving violation,Yes,Inventory,Citation,No,30+ Min,No,104
1916,2011-03-14,23:46,Male,1991,20,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,105
